Ensembl.Gene.ID	Requested ID	Matched ID(s)	Ensembl.Transcript.ID	Ensembl.Protein.ID	EntrezGene.ID	HGNC.symbol	Description	PSR.total	M7vM8_F61__alternative_model_kappa	M7vM8_F61__alternative_model_omega	M7vM8_F61__null_model_lnL	M7vM8_F61__alternative_model_lnL	M7vM8_F61__LRT_statistic	M7vM8_F61__LRT_P_value_full	M7vM8_F61__LRT_P_value_log10	M7vM8_F61__LRT_P_value_bonf	M7vM8_F61__LRT_P_value_bh	M7vM8_F3X4__alternative_model_kappa	M7vM8_F3X4__alternative_model_omega	M7vM8_F3X4__null_model_lnL	M7vM8_F3X4__alternative_model_lnL	M7vM8_F3X4__LRT_statistic	M7vM8_F3X4__LRT_P_value_full	M7vM8_F3X4__LRT_P_value_log10	M7vM8_F3X4__LRT_P_value_bonf	M7vM8_F3X4__LRT_P_value_bh	M1avM2a_F61__alternative_model_kappa	M1avM2a_F61__alternative_model_omega	M1avM2a_F61__null_model_lnL	M1avM2a_F61__alternative_model_lnL	M1avM2a_F61__LRT_statistic	M1avM2a_F61__LRT_P_value_full	M1avM2a_F61__LRT_P_value_log10	M1avM2a_F61__LRT_P_value_bonf	M1avM2a_F61__LRT_P_value_bh	M1avM2a_F3X4__alternative_model_kappa	M1avM2a_F3X4__alternative_model_omega	M1avM2a_F3X4__null_model_lnL	M1avM2a_F3X4__alternative_model_lnL	M1avM2a_F3X4__LRT_statistic	M1avM2a_F3X4__LRT_P_value_full	M1avM2a_F3X4__LRT_P_value_log10	M1avM2a_F3X4__LRT_P_value_bonf	M1avM2a_F3X4__LRT_P_value_bh
ENSG00000166049	ENSG00000145649	ENSG00000145649	ENST00000370357	ENSP00000359382	139135	PASD1	PAS domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20686]	33	4.3862	9.83326	-6314.609259	-6241.948426	145.321666	0	-Inf	0	0	4.12129	8.20229	-6407.39719	-6341.782928	131.228524	0	-Inf	0	0	4.38518	9.81537	-6307.522545	-6241.948308	131.148474	0	-Inf	0	0	4.12055	8.50164	-6398.66692	-6341.770893	113.792054	0	-Inf	0	0
ENSG00000166090	ENSG00000182853	ENSG00000182853	ENST00000329715	ENSP00000328111	64806	IL25	interleukin 25 [Source:HGNC Symbol;Acc:HGNC:13765]	1	5.87365	26.26564	-1112.506256	-1098.788213	27.436086	0.000001102	-5.9578184055	0.012227792	7.33081055155875E-06	5.71832	28.92356	-1128.463866	-1116.205085	24.517562	0.000004743	-5.3239468753	0.052628328	0.000029157	5.89968	26.73553	-1112.500506	-1098.779472	27.442068	0.000001099	-5.9590023076	0.012194504	7.54143722943723E-06	5.70269	31.30305	-1128.46344	-1116.181167	24.564546	0.000004633	-5.3341376998	0.051407768	2.94938427997705E-05
ENSG00000166825	ENSG00000100368	ENSG00000100368	ENST00000300060	ENSP00000300060	290	ANPEP	alanyl (membrane) aminopeptidase [Source:HGNC Symbol;Acc:HGNC:500]	1	3.97517	8.63895	-6332.607197	-6323.640073	17.934248	0.000127534	-3.8943740188	1	0.0006115459	4.02336	10.52077	-6472.045193	-6462.011491	20.067404	0.000043895	-4.3575849466	0.48705892	0.0002300703	3.97776	9.65988	-6331.207337	-6323.454722	15.50523	0.000429618	-3.366917531	1	0.0019137059	4.1779	9.40354	-6470.869884	-6461.988496	17.762776	0.000138951	-3.8571383234	1	0.0006920109
ENSG00000166947	ENSG00000100473	ENSG00000100473	ENST00000300215	ENSP00000300215	2038	EPB42	erythrocyte membrane protein band 4.2 [Source:HGNC Symbol;Acc:HGNC:3381]	2	4.99674	4.42858	-4498.304977	-4488.207458	20.195038	0.000041182	-4.3852925657	0.456955472	0.0002142126	4.59738	4.16755	-4587.135006	-4577.996065	18.277882	0.000107401	-3.9689916749	1	0.0005287141	4.99651	4.41844	-4498.181021	-4488.204955	19.952132	0.0000465	-4.3325470471	0.515964	0.0002459314	4.59692	4.15589	-4587.038698	-4577.993114	18.091168	0.000117911	-3.9284456774	1	0.00059443
ENSG00000167098	ENSG00000114023	ENSG00000114023	ENST00000356173	ENSP00000348496	140732	SUN5	Sad1 and UNC84 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:16252]	1	4.37266	11.95506	-2375.978171	-2365.717375	20.521592	0.000034978	-4.4562050266	0.388115888	0.0001842031	4.21045	11.79739	-2428.395546	-2418.544337	19.702418	0.000052683	-4.2783295024	0.584570568	0.0002731638	4.36876	11.82889	-2374.877817	-2365.727921	18.299792	0.000106231	-3.9737487303	1	0.0005248171	4.20995	11.77191	-2427.453888	-2418.543007	17.821762	0.000134913	-3.8699462004	1	0.0006734119
ENSG00000167103	ENSG00000235109	ENSG00000235109	ENST00000388747	ENSP00000373399	138429	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:HGNC Symbol;Acc:HGNC:28711]	2	6.50295	27.51204	-2033.26492	-2020.620452	25.288936	0.000003225	-5.491470281	0.0357846	0.000020025	6.68584	25.93651	-2077.293772	-2062.619546	29.348452	0.000000424	-6.3726341434	0.004704704	3.03138144329897E-06	6.50929	28.68808	-2032.855265	-2020.654117	24.402296	0.000005025	-5.2988639339	0.0557574	3.10972671500279E-05	6.68573	26.89304	-2076.906414	-2062.720611	28.371606	0.000000691	-6.1605219526	0.007667336	4.95946701164295E-06
ENSG00000167196	ENSG00000137752	ENSG00000137752	ENST00000308275	ENSP00000307833	26263	FBXO22	F-box protein 22 [Source:HGNC Symbol;Acc:HGNC:13593]	1	2.72265	29.87332	-2077.282426	-2067.85576	18.853332	0.000080547	-4.0939506304	0.893749512	0.0004009786	3.23581	77.3395	-2115.307823	-2103.619344	23.376958	0.00000839	-5.0762380392	0.09309544	4.95188510638298E-05	2.70659	30.16027	-2077.18082	-2067.664382	19.032876	0.000073631	-4.1329393012	0.817009576	0.000375464	3.1756	74.4191	-2115.256304	-2103.510461	23.491686	0.000007922	-5.1011651619	0.087902512	4.86724872646733E-05
ENSG00000168356	ENSG00000087460	ENSG00000087460	ENST00000302328	ENSP00000307599	11280	SCN11A	sodium channel, voltage-gated, type XI, alpha subunit [Source:HGNC Symbol;Acc:HGNC:10583]	2	3.36243	3.20956	-11785.948607	-11762.115133	47.666948	0	-Inf	0	0	3.51256	3.00691	-11908.161137	-11886.590165	43.141944	0	-Inf	0	0	3.3623	3.20398	-11783.019356	-11762.108501	41.82171	0.000000001	-9	0.000011096	1.02740740740741E-08	3.51248	3.00164	-11905.457202	-11886.584585	37.745234	0.000000006	-8.2218487496	0.000066576	5.66122448979592E-08
ENSG00000168461	ENSG00000174125	ENSG00000174125	ENST00000578921	ENSP00000461945	11031	RAB31	RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]	1	2.01604	10.22805	-1033.129796	-1026.598214	13.063164	0.0014567	-2.8366298798	1	0.0056873833	2.27633	10.2631	-1063.041567	-1056.202059	13.679016	0.00107063	-2.9703605915	1	0.0044031544	2.01499	11.26031	-1033.10222	-1026.578988	13.046464	0.001468914	-2.83300363	1	0.0058714228	2.27749	10.05361	-1062.983674	-1056.206332	13.554684	0.001139299	-2.9433622838	1	0.0048085438
ENSG00000169026	ENSG00000166947	ENSG00000166947	ENST00000404286	ENSP00000384616	84179	MFSD7	major facilitator superfamily domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26177]	2	3.95527	3.16959	-3497.105128	-3489.216376	15.777504	0.000374937	-3.4260416999	1	0.0016522244	3.75847	3.33701	-3560.082856	-3551.658164	16.849384	0.000219383	-3.658797029	1	0.0010193776	3.95531	3.16058	-3496.632686	-3489.210525	14.844322	0.000597856	-3.2234034079	1	0.0026014942	3.75834	3.32587	-3559.711372	-3551.657479	16.107786	0.000317862	-3.4977613883	1	0.0014944901
ENSG00000169087	ENSG00000102837	ENSG00000102837	ENST00000306103	ENSP00000302562	79663	HSPBAP1	HSPB (heat shock 27kDa) associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16389]	1	4.35195	6.54385	-2834.848684	-2827.82929	14.038788	0.000894367	-3.0484842336	1	0.0036534142	4.40502	9.4895	-2878.221832	-2871.859541	12.724582	0.001725409	-2.7631079409	1	0.0068253612	4.34317	6.951	-2834.757488	-2827.824632	13.865712	0.000975212	-3.0109009634	1	0.0040543096	4.40438	9.60507	-2878.210623	-2871.863265	12.694716	0.001751368	-2.7566225897	1	0.0071480073
ENSG00000169194	ENSG00000026103	ENSG00000026103	ENST00000304506	ENSP00000304915	3596	IL13	interleukin 13 [Source:HGNC Symbol;Acc:HGNC:5973]	1	9.58759	11.71473	-930.63991	-923.81658	13.64666	0.001088092	-2.9633343828	1	0.0043602271	8.44549	12.3291	-955.564365	-949.905021	11.318688	0.003484802	-2.4578218927	1	0.0129149509	9.5878	11.71393	-930.618943	-923.816056	13.605774	0.001110564	-2.9544564087	1	0.0045555705	8.44875	12.31396	-955.460133	-949.915272	11.089722	0.003907486	-2.4081025693	1	0.0147927208
ENSG00000169551	ENSG00000147160	ENSG00000147160	ENST00000276241	ENSP00000276241	54967	CT55	cancer/testis antigen 55 [Source:HGNC Symbol;Acc:HGNC:26047]	1	3.0201	7.43295	-2035.761738	-2027.054862	17.413752	0.000165444	-3.7813489784	1	0.0007745851	3.04013	8.07415	-2061.591523	-2052.712745	17.757556	0.000139314	-3.8560052381	1	0.0006709324	3.02279	7.72355	-2034.00293	-2027.037486	13.930888	0.000943944	-3.0250537697	1	0.0039346366	3.04887	8.62387	-2059.71269	-2052.675992	14.073396	0.000879024	-3.0559992672	1	0.0037922435
ENSG00000169903	ENSG00000130303	ENSG00000130303	ENST00000305354	ENSP00000305852	7104	TM4SF4	transmembrane 4 L six family member 4 [Source:HGNC Symbol;Acc:HGNC:11856]	2	5.54266	11.07327	-1154.809004	-1139.918823	29.780362	0.000000341	-6.467245621	0.003783736	0.000002427	5.02661	7.94968	-1209.426554	-1198.275414	22.30228	0.000014359	-4.8428758045	0.159327464	0.000082043	5.54451	11.07952	-1153.842346	-1139.917614	27.849464	0.000000897	-6.047207557	0.009953112	6.21292883895131E-06	5.02624	7.94294	-1209.371172	-1198.27155	22.199244	0.000015118	-4.820505659	0.167749328	8.87093220518244E-05
ENSG00000169905	ENSG00000235568	ENSG00000235568	ENST00000367612	ENSP00000356584	163590	TOR1AIP2	torsin A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055]	1	3.44224	12.37837	-2917.833215	-2909.023509	17.619412	0.000149277	-3.8260071015	1	0.0007060433	3.52273	11.96006	-2968.844981	-2961.233584	15.222794	0.00049478	-3.3055878637	1	0.0021699917	3.44594	12.46368	-2917.588727	-2909.023044	17.131366	0.000190533	-3.7200297944	1	0.0009019429	3.52055	12.00355	-2968.667195	-2961.223084	14.888222	0.000584876	-3.2329361993	1	0.0026231949
ENSG00000170776	ENSG00000163221	ENSG00000163221	ENST00000361243	ENSP00000354718	11214	AKAP13	A kinase (PRKA) anchor protein 13 [Source:HGNC Symbol;Acc:HGNC:371]	1	4.68265	5.26165	-17490.186446	-17475.957909	28.457074	0.000000662	-6.1791420106	0.007345552	4.54551485148515E-06	4.82168	5.89409	-17743.289039	-17731.195718	24.186642	0.000005597	-5.2520446931	0.062104312	3.39925079365079E-05	4.69239	6.3007	-17490.169731	-17475.878129	28.583204	0.000000621	-6.2069083998	0.006890616	4.38892738853503E-06	4.82214	5.99463	-17743.279349	-17731.242357	24.073984	0.000005921	-5.2276049389	0.065699416	3.70973551665726E-05
ENSG00000170786	ENSG00000111729	ENSG00000111729	ENST00000303749	ENSP00000307607	195814	SDR16C5	short chain dehydrogenase/reductase family 16C, member 5 [Source:HGNC Symbol;Acc:HGNC:30311]	1	2.46056	5.59557	-1885.045893	-1880.038232	10.015322	0.006686525	-2.1747995273	1	0.0226961399	2.5378	5.66409	-1921.830866	-1916.695884	10.269964	0.005887157	-2.2300943822	1	0.0208702537	2.46043	5.58266	-1885.012571	-1880.037788	9.949566	0.006910018	-2.1605208213	1	0.0238120953	2.53778	5.6512	-1921.765573	-1916.692726	10.145694	0.00626456	-2.2031094269	1	0.0226643488
ENSG00000171053	ENSG00000091513	ENSG00000091513	ENST00000305738	ENSP00000307164	160065	PATE1	prostate and testis expressed 1 [Source:HGNC Symbol;Acc:HGNC:24664]	4	2.39687	5.07064	-1074.23325	-1066.793242	14.880016	0.00058728	-3.2311547889	1	0.0024919537	2.42749	6.30054	-1104.356907	-1095.3764	17.961014	0.000125839	-3.9001847416	1	0.0006110764	2.39677	5.14575	-1074.17434	-1066.793041	14.762598	0.000622791	-3.2056576721	1	0.0027000079	2.42622	6.30532	-1104.155845	-1095.371598	17.568494	0.000153126	-3.8149510621	1	0.0007571734
ENSG00000171195	ENSG00000151806	ENSG00000151806	ENST00000413702	ENSP00000407422	4589	MUC7	mucin 7, secreted [Source:HGNC Symbol;Acc:HGNC:7518]	10	4.20896	6.40727	-1808.209711	-1788.367372	39.684678	0.000000002	-8.6989700043	0.000022192	1.88868085106383E-08	4.27513	6.14399	-1828.138087	-1808.015523	40.245128	0.000000002	-8.6989700043	0.000022192	0.000000019	4.20708	6.25568	-1806.094367	-1788.364773	35.459188	0.00000002	-7.6989700043	0.00022192	0.000000173	4.27528	6.17117	-1826.521205	-1808.012583	37.017244	0.000000009	-8.0457574906	0.000099864	8.29435215946844E-08
ENSG00000171202	ENSG00000124935	ENSG00000124935	ENST00000304511	ENSP00000306887	84233	TMEM126A	transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]	1	2.29905	34.27539	-1338.080962	-1331.644986	12.871952	0.001602844	-2.7951087442	1	0.0062012402	2.37214	24.63567	-1358.506632	-1352.696742	11.61978	0.00299776	-2.5232031396	1	0.0112871208	2.27518	34.0961	-1337.977428	-1331.561301	12.832254	0.001634976	-2.786488618	1	0.0064607171	2.35652	23.85399	-1358.398567	-1352.630387	11.53636	0.003125441	-2.505088695	1	0.012083718
ENSG00000171204	ENSG00000204518	ENSG00000204518	ENST00000358867	ENSP00000351737	55863	TMEM126B	transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883]	1	3.31342	4.70622	-1759.563198	-1754.812257	9.501882	0.008643558	-2.0633074495	1	0.0285528192	3.3823	5.34828	-1774.561289	-1769.510022	10.102534	0.006401218	-2.1937373822	1	0.0224345909	3.31343	4.67988	-1759.553495	-1754.818616	9.469758	0.008783512	-2.056331801	1	0.0295787099	3.38345	5.5262	-1774.355719	-1769.510209	9.69102	0.007863606	-2.1043782546	1	0.0278946842
ENSG00000171209	ENSG00000164893	ENSG00000164893	ENST00000304954	ENSP00000304822	1448	CSN3	casein kappa [Source:HGNC Symbol;Acc:HGNC:2446]	1	3.51261	4.95028	-1375.207271	-1364.0896	22.235342	0.000014848	-4.8283320411	0.164753408	8.36736455053327E-05	3.14783	4.49648	-1406.345015	-1395.289447	22.111136	0.000015799	-4.8013704009	0.175305704	8.95787961165048E-05	3.5126	4.9472	-1372.168394	-1364.089067	16.158654	0.00030988	-3.5088064527	1	0.0014149911	3.14783	4.4938	-1402.94263	-1395.288978	15.307304	0.000474309	-3.3239386345	1	0.0021613687
ENSG00000171611	ENSG00000003400	ENSG00000003400	ENST00000616441	ENSP00000477815	171558	PTCRA	pre T-cell antigen receptor alpha [Source:HGNC Symbol;Acc:HGNC:21290]	1	7.4839	4.89676	-2016.234908	-2010.905159	10.659498	0.004845286	-2.314680583	1	0.0169958807	7.46082	5.57769	-2082.994507	-2076.647506	12.694002	0.001751993	-2.7564676334	1	0.0069181902	7.48375	4.88715	-2016.230454	-2010.904073	10.652762	0.004861632	-2.3132179181	1	0.0173455526	7.46081	5.56718	-2082.930618	-2076.647034	12.567168	0.001866698	-2.7289259378	1	0.0075760355
ENSG00000172139	ENSG00000213741	ENSG00000213741	ENST00000305815	ENSP00000306627	285335	SLC9C1	solute carrier family 9, subfamily C (Na+-transporting carboxylic acid decarboxylase), member 1 [Source:HGNC Symbol;Acc:HGNC:31401]	2	4.57708	5.72201	-7097.441429	-7074.943939	44.99498	0	-Inf	0	0	4.60775	5.94773	-7164.559864	-7134.11353	60.892668	0	-Inf	0	0	4.5645	5.75187	-7094.909497	-7074.930638	39.957718	0.000000002	-8.6989700043	0.000022192	0.00000002	4.60609	5.85583	-7154.706979	-7134.111971	41.190016	0.000000001	-9	0.000011096	1.04090056285178E-08
ENSG00000172301	ENSG00000102977	ENSG00000102977	ENST00000302362	ENSP00000304327	55352	COPRS	coordinator of PRMT5, differentiation stimulator [Source:HGNC Symbol;Acc:HGNC:28848]	2	8.42956	10.02598	-1222.399676	-1211.78202	21.235312	0.00002448	-4.6111885865	0.27163008	0.0001325671	7.96978	8.95359	-1240.598468	-1230.891445	19.414046	0.000060855	-4.2157037332	0.67524708	0.0003123252	8.43074	9.97299	-1222.357627	-1211.776806	21.161642	0.000025398	-4.5952004811	0.281816208	0.0001407673	7.97061	8.92345	-1240.5728	-1230.89082	19.36396	0.000062398	-4.2048293302	0.692368208	0.0003303283
ENSG00000172845	ENSG00000138092	ENSG00000138092	ENST00000310015	ENSP00000310301	6670	SP3	Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]	2	3.79809	165.15793	-3574.355943	-3495.108264	158.495358	0	-Inf	0	0	4.22858	124.59553	-3695.61405	-3622.445438	146.337224	0	-Inf	0	0	3.79374	164.78126	-3574.813708	-3495.318486	158.990444	0	-Inf	0	0	3.64611	139.08936	-3698.17008	-3619.555718	157.228724	0	-Inf	0	0
ENSG00000172938	ENSG00000133328	ENSG00000133328	ENST00000309106	ENSP00000310631	116512	MRGPRD	MAS-related GPR, member D [Source:HGNC Symbol;Acc:HGNC:29626]	1	4.92536	3.17843	-2497.979203	-2491.715558	12.52729	0.001904292	-2.7202664571	1	0.0072686701	4.50687	3.04443	-2563.543379	-2557.863191	11.360376	0.003412917	-2.4668742734	1	0.0126781811	4.92538	3.16704	-2497.944918	-2491.70928	12.471276	0.001958379	-2.7081032565	1	0.0076299766	4.50679	3.03255	-2563.49571	-2557.8598	11.27182	0.003567429	-2.4476446616	1	0.0136356156
ENSG00000173193	ENSG00000105339	ENSG00000105339	ENST00000474629	ENSP00000418194	54625	PARP14	poly (ADP-ribose) polymerase family, member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	1	3.41273	2.88566	-11416.516614	-11393.715934	45.60136	0	-Inf	0	0	3.52516	2.77692	-11499.561317	-11471.290132	56.54237	0	-Inf	0	0	3.41273	2.88274	-11415.456497	-11393.712287	43.48842	0	-Inf	0	0	3.52508	2.77466	-11491.953764	-11471.287373	41.332782	0.000000001	-9	0.000011096	1.04090056285178E-08
ENSG00000173702	ENSG00000091317	ENSG00000091317	ENST00000616727	ENSP00000485028	56667	MUC13	mucin 13, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7511]	38	4.05683	8.29249	-4670.490404	-4588.064777	164.851254	0	-Inf	0	0	3.95772	8.38449	-4738.890698	-4633.320392	211.140612	0	-Inf	0	0	4.05684	8.28602	-4666.055874	-4588.064307	155.983134	0	-Inf	0	0	3.95772	8.38086	-4713.834842	-4633.319959	161.029766	0	-Inf	0	0
ENSG00000173821	ENSG00000171209	ENSG00000171209	ENST00000582970	ENSP00000464087	57674	RNF213	ring finger protein 213 [Source:HGNC Symbol;Acc:HGNC:14539]	3	4.2025	4.19179	-34970.970543	-34938.961739	64.017608	0	-Inf	0	0	4.27421	4.07176	-35346.636163	-35318.83137	55.609586	0	-Inf	0	0	4.20928	4.64347	-34967.249116	-34938.708274	57.081684	0	-Inf	0	0	4.27807	4.55396	-35343.931607	-35318.660379	50.542456	0	-Inf	0	0
ENSG00000173988	ENSG00000021852	ENSG00000021852	ENST00000595396	ENSP00000469337	220416	LRRC63	leucine rich repeat containing 63 [Source:HGNC Symbol;Acc:HGNC:34296]	1	4.87271	3.79021	-3736.97003	-3729.454265	15.03153	0.000544433	-3.2640555586	1	0.0023207947	5.14548	3.51283	-3780.49021	-3774.170132	12.640156	0.001799803	-2.7447750286	1	0.007081778	4.85939	3.73105	-3736.492876	-3729.453069	14.079614	0.000876296	-3.0573491707	1	0.0036747469	5.14544	3.50199	-3780.30731	-3774.169837	12.274946	0.002160376	-2.665470656	1	0.0086539827
ENSG00000174059	ENSG00000105053	ENSG00000105053	ENST00000310833	ENSP00000310036	947	CD34	CD34 molecule [Source:HGNC Symbol;Acc:HGNC:1662]	1	3.64547	2.3255	-2651.233849	-2642.843431	16.780836	0.000227032	-3.643912925	1	0.001039681	3.46486	2.144	-2710.834483	-2703.989848	13.68927	0.001065155	-2.9725871896	1	0.0043871418	3.64547	2.3255	-2650.55047	-2642.843431	15.414078	0.000449651	-3.3471244364	1	0.001994933	3.46768	2.33786	-2710.354485	-2703.982983	12.743004	0.001709589	-2.7671082852	1	0.0069895356
ENSG00000174125	ENSG00000188133	ENSG00000188133	ENST00000308979	ENSP00000354932	7096	TLR1	toll-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]	1	4.25554	7.83227	-4853.576942	-4844.865461	17.422962	0.000164684	-3.783348593	1	0.0007713523	4.35319	7.08684	-4909.610847	-4901.770338	15.681018	0.000393469	-3.4050894784	1	0.0017625886	4.25806	7.84201	-4853.276138	-4844.894344	16.763588	0.000228999	-3.6401664141	1	0.0010662916	4.35554	7.0823	-4909.355898	-4901.807689	15.096418	0.000527053	-3.2781457103	1	0.0023811808
ENSG00000174173	ENSG00000164091	ENSG00000164091	ENST00000309922	ENSP00000312356	54931	TRMT10C	tRNA methyltransferase 10 homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26022]	4	3.02481	8.36894	-2726.252116	-2704.996572	42.511088	0.000000001	-9	0.000011096	9.68237347294939E-09	3.13846	8.0261	-2778.224184	-2758.459295	39.529778	0.000000003	-8.5228787453	0.000033288	2.774E-08	3.02446	8.36288	-2726.067625	-2704.996564	42.142122	0.000000001	-9	0.000011096	1.02740740740741E-08	3.13775	8.00932	-2778.1126	-2758.459237	39.306726	0.000000003	-8.5228787453	0.000033288	2.9458407079646E-08
ENSG00000174456	ENSG00000167103	ENSG00000167103	ENST00000309050	ENSP00000308368	400073	C12orf76	chromosome 12 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:33790]	4	5.01947	9.97386	-897.695247	-882.365107	30.66028	0.00000022	-6.6575773192	0.00244112	1.61236459709379E-06	4.50957	6.81456	-938.603689	-922.748454	31.71047	0.00000013	-6.8860566477	0.00144248	0.000000988	5.01932	9.94354	-895.835946	-882.36507	26.941752	0.000001411	-5.8504729862	0.015656456	9.51182017010935E-06	4.52798	8.08587	-936.473982	-922.672763	27.602438	0.000001014	-5.993962045	0.011251344	7.07631698113208E-06
ENSG00000174837	ENSG00000110448	ENSG00000110448	ENST00000312053	ENSP00000311545	2015	EMR1	egf-like module containing, mucin-like, hormone receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:3336]	5	4.01031	6.12438	-6025.123	-6002.116194	46.013612	0	-Inf	0	0	3.84671	5.90008	-6097.784022	-6077.644093	40.279858	0.000000002	-8.6989700043	0.000022192	0.000000019	4.01158	6.24801	-6024.808251	-6002.13865	45.339202	0	-Inf	0	0	3.84831	6.07894	-6097.037581	-6077.656537	38.762088	0.000000004	-8.3979400087	0.000044384	3.85277777777778E-08
ENSG00000175262	ENSG00000113600	ENSG00000113600	ENST00000377004	ENSP00000366203	148345	C1orf127	chromosome 1 open reading frame 127 [Source:HGNC Symbol;Acc:HGNC:26730]	7	5.77907	6.21527	-6317.783074	-6276.718125	82.129898	0	-Inf	0	0	5.8435	5.73222	-6444.626865	-6405.515435	78.22286	0	-Inf	0	0	5.80346	7.55461	-6316.362463	-6276.325431	80.074064	0	-Inf	0	0	5.84609	5.97953	-6443.281913	-6405.489904	75.584018	0	-Inf	0	0
ENSG00000175294	ENSG00000204300	ENSG00000204300	ENST00000312106	ENSP00000309052	117144	CATSPER1	cation channel, sperm associated 1 [Source:HGNC Symbol;Acc:HGNC:17116]	1	4.67082	4.17072	-5909.860222	-5899.170314	21.379816	0.000022774	-4.6425606837	0.252700304	0.0001240551	4.92768	3.78953	-6019.536101	-6010.66848	17.735242	0.000140877	-3.8511599053	1	0.0006781654	4.67071	4.25514	-5909.800145	-5899.169458	21.261374	0.000024163	-4.6168491461	0.268112648	0.0001342577	4.92072	3.76269	-6019.223399	-6010.675406	17.095986	0.000193934	-3.7123460449	1	0.0009413932
ENSG00000175664	ENSG00000179715	ENSG00000179715	ENST00000380473	ENSP00000369840	122046	TEX26	testis expressed 26 [Source:HGNC Symbol;Acc:HGNC:28622]	1	2.6217	7.16647	-2104.985199	-2094.467752	21.034894	0.00002706	-4.5676722077	0.30025776	0.0001454737	2.87819	5.77894	-2125.97125	-2115.109955	21.72259	0.000019187	-4.7169929244	0.212898952	0.0001072539	2.61999	7.19661	-2104.887143	-2094.487509	20.799268	0.000030444	-4.5164982867	0.337806624	0.0001664072	2.87797	5.77058	-2125.969206	-2115.105991	21.72643	0.00001915	-4.7178312217	0.2124884	0.0001103263
ENSG00000175857	ENSG00000145982	ENSG00000145982	ENST00000396776	ENSP00000379997	202309	GAPT	GRB2-binding adaptor protein, transmembrane [Source:HGNC Symbol;Acc:HGNC:26588]	1	5.60258	22.724	-991.294917	-984.350394	13.889046	0.0009639	-3.0159680197	1	0.00390915	7.53956	16.02112	-1006.635405	-1001.004241	11.262328	0.003584401	-2.4455834102	1	0.0132619251	5.58636	22.52328	-990.747667	-984.348363	12.798608	0.001662714	-2.7791824465	1	0.0065539874	7.37686	18.03257	-1005.59396	-1000.793491	9.600938	0.008225888	-2.0848172079	1	0.0289852186
ENSG00000176155	ENSG00000068985	ENSG00000068985	ENST00000389641	ENSP00000374292	284001	CCDC57	coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564]	1	5.5981	12.22545	-5859.381676	-5851.295954	16.171444	0.000307904	-3.5115846691	1	0.0013809631	5.21973	11.87608	-5998.3743	-5992.409259	11.930082	0.002566939	-2.5905844517	1	0.0097946201	5.60003	13.65548	-5858.680173	-5851.057249	15.245848	0.00048911	-3.3105934578	1	0.0021570606	5.24031	12.62934	-5998.275644	-5992.368397	11.814494	0.002719664	-2.5654847474	1	0.0106633893
ENSG00000177054	ENSG00000174837	ENSG00000174837	ENST00000446113	ENSP00000400113	54503	ZDHHC13	zinc finger, DHHC-type containing 13 [Source:HGNC Symbol;Acc:HGNC:18413]	2	5.24068	79.43109	-3290.155401	-3265.6617	48.987402	0	-Inf	0	0	4.81049	72.6574	-3357.032977	-3335.390957	43.28404	0	-Inf	0	0	5.06026	74.15974	-3289.232881	-3265.381585	47.702592	0	-Inf	0	0	4.67944	68.58959	-3356.586299	-3335.172365	42.827868	0.000000001	-9	0.000011096	1.04090056285178E-08
ENSG00000177414	ENSG00000161921	ENSG00000161921	ENST00000371076	ENSP00000360116	148581	UBE2U	ubiquitin-conjugating enzyme E2U (putative) [Source:HGNC Symbol;Acc:HGNC:28559]	1	6.50155	4.14961	-1820.56122	-1816.216484	8.689472	0.012974933	-1.8868948761	1	0.0407615675	6.32888	5.08642	-1843.423648	-1838.840373	9.16655	0.010221366	-1.9904910605	1	0.0343581573	6.51106	4.56013	-1820.556421	-1816.191143	8.730556	0.012711121	-1.8958161471	1	0.0411683008	6.31634	4.78067	-1843.181869	-1838.833243	8.697252	0.012924559	-1.8885842666	1	0.0437495139
